통계기준월,시군구,연료별,용도별,승    용,승    합,화    물,특    수,계
201602,서울특별시 양천구,휘발유,비사업용,"34,151",12,24,0,"34,187"
201602,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201602,서울특별시 양천구,휘발유(무연),비사업용,"44,573",34,40,0,"44,647"
201602,서울특별시 양천구,휘발유(무연),사업용,63,0,0,0,63
201602,서울특별시 양천구,휘발유(유연),비사업용,3,0,0,0,3
201603,서울특별시 양천구,계,계,"126,269","6,649","16,609",491,"150,018"
201603,서울특별시 양천구,CNG,비사업용,36,2,14,0,52
201603,서울특별시 양천구,CNG,사업용,12,665,0,0,677
201603,서울특별시 양천구,경유,비사업용,"31,719","4,119","12,254",102,"48,194"
201603,서울특별시 양천구,경유,사업용,55,469,"2,364",385,"3,273"
201603,서울특별시 양천구,기타연료,비사업용,2,28,99,3,132
201603,서울특별시 양천구,기타연료,사업용,0,0,45,0,45
201603,서울특별시 양천구,엘피지,비사업용,"9,648","1,321","1,480",1,"12,450"
201603,서울특별시 양천구,엘피지,사업용,"4,719",0,290,0,"5,009"
201603,서울특별시 양천구,전기,비사업용,17,0,0,0,17
201603,서울특별시 양천구,전기,사업용,49,0,0,0,49
201603,서울특별시 양천구,하이브리드(LPG+전기),비사업용,100,0,0,0,100
201603,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201603,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,265",0,0,0,"1,265"
201603,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201603,서울특별시 양천구,휘발유,비사업용,"34,109",12,24,0,"34,145"
201603,서울특별시 양천구,휘발유,사업용,22,0,0,0,22
201603,서울특별시 양천구,휘발유(무연),비사업용,"44,447",33,39,0,"44,519"
201603,서울특별시 양천구,휘발유(무연),사업용,61,0,0,0,61
201603,서울특별시 양천구,휘발유(유연),비사업용,4,0,0,0,4
201604,서울특별시 양천구,계,계,"126,351","6,583","16,573",496,"150,003"
201604,서울특별시 양천구,CNG,비사업용,36,2,14,0,52
201604,서울특별시 양천구,CNG,사업용,12,665,0,0,677
201604,서울특별시 양천구,경유,비사업용,"31,881","4,085","12,231",103,"48,300"
201604,서울특별시 양천구,경유,사업용,59,467,"2,366",389,"3,281"
201604,서울특별시 양천구,기타연료,비사업용,2,27,98,3,130
201604,서울특별시 양천구,기타연료,사업용,0,0,48,0,48
201604,서울특별시 양천구,엘피지,비사업용,"9,589","1,291","1,473",1,"12,354"
201604,서울특별시 양천구,엘피지,사업용,"4,695",0,281,0,"4,976"
201604,서울특별시 양천구,전기,비사업용,17,0,0,0,17
201604,서울특별시 양천구,전기,사업용,49,0,0,0,49
201604,서울특별시 양천구,하이브리드(LPG+전기),비사업용,104,0,0,0,104
201604,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201604,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,321",0,0,0,"1,321"
201604,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201604,서울특별시 양천구,휘발유,비사업용,"34,085",12,24,0,"34,121"
201604,서울특별시 양천구,휘발유,사업용,22,0,0,0,22
201604,서울특별시 양천구,휘발유(무연),비사업용,"44,410",34,38,0,"44,482"
201604,서울특별시 양천구,휘발유(무연),사업용,59,0,0,0,59
201604,서울특별시 양천구,휘발유(유연),비사업용,6,0,0,0,6
201605,서울특별시 양천구,계,계,"126,532","6,553","16,539",496,"150,120"
201605,서울특별시 양천구,CNG,비사업용,34,2,14,0,50
201605,서울특별시 양천구,CNG,사업용,12,665,0,0,677
201605,서울특별시 양천구,경유,비사업용,"32,039","4,097","12,225",103,"48,464"
201605,서울특별시 양천구,경유,사업용,59,443,"2,339",390,"3,231"
201605,서울특별시 양천구,기타연료,비사업용,2,27,102,2,133
201605,서울특별시 양천구,기타연료,사업용,0,0,48,0,48
201605,서울특별시 양천구,엘피지,비사업용,"9,577","1,274","1,476",1,"12,328"
201605,서울특별시 양천구,엘피지,사업용,"4,696",0,274,0,"4,970"
201605,서울특별시 양천구,전기,비사업용,17,0,0,0,17
201605,서울특별시 양천구,전기,사업용,51,0,0,0,51
201605,서울특별시 양천구,하이브리드(LPG+전기),비사업용,102,0,0,0,102
201605,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201605,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,373",0,0,0,"1,373"
201605,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201605,서울특별시 양천구,휘발유,비사업용,"34,131",12,24,0,"34,167"
201605,서울특별시 양천구,휘발유,사업용,21,0,0,0,21
201605,서울특별시 양천구,휘발유(무연),비사업용,"44,346",33,37,0,"44,416"
201605,서울특별시 양천구,휘발유(무연),사업용,60,0,0,0,60
201605,서울특별시 양천구,휘발유(유연),비사업용,8,0,0,0,8
201606,서울특별시 양천구,계,계,"127,028","6,547","16,564",502,"150,641"
201606,서울특별시 양천구,CNG,비사업용,35,2,14,0,51
201606,서울특별시 양천구,CNG,사업용,12,665,0,0,677
201606,서울특별시 양천구,경유,비사업용,"32,292","4,101","12,225",104,"48,722"
201606,서울특별시 양천구,경유,사업용,57,446,"2,375",395,"3,273"
201606,서울특별시 양천구,기타연료,비사업용,2,27,107,2,138
201606,서울특별시 양천구,기타연료,사업용,0,0,49,0,49
201606,서울특별시 양천구,엘피지,비사업용,"9,527","1,262","1,463",1,"12,253"
201606,서울특별시 양천구,엘피지,사업용,"4,734",0,270,0,"5,004"
201606,서울특별시 양천구,전기,비사업용,20,0,0,0,20
201606,서울특별시 양천구,전기,사업용,51,0,0,0,51
201606,서울특별시 양천구,하이브리드(LPG+전기),비사업용,101,0,0,0,101
201606,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201606,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,439",0,0,0,"1,439"
201606,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201606,서울특별시 양천구,휘발유,비사업용,"34,231",12,23,0,"34,266"
201606,서울특별시 양천구,휘발유,사업용,24,0,1,0,25
201606,서울특별시 양천구,휘발유(무연),비사업용,"44,422",32,37,0,"44,491"
201606,서울특별시 양천구,휘발유(무연),사업용,64,0,0,0,64
201606,서울특별시 양천구,휘발유(유연),비사업용,13,0,0,0,13
201607,서울특별시 양천구,계,계,"127,252","6,455","16,498",499,"150,704"
201607,서울특별시 양천구,CNG,비사업용,35,2,14,0,51
201607,서울특별시 양천구,CNG,사업용,10,665,0,0,675
201607,서울특별시 양천구,경유,비사업용,"32,522","4,083","12,160",102,"48,867"
201607,서울특별시 양천구,경유,사업용,53,402,"2,381",395,"3,231"
201607,서울특별시 양천구,기타연료,비사업용,2,29,114,1,146
201607,서울특별시 양천구,기타연료,사업용,0,0,49,0,49
201607,서울특별시 양천구,엘피지,비사업용,"9,498","1,232","1,455",1,"12,186"
201607,서울특별시 양천구,엘피지,사업용,"4,694",0,264,0,"4,958"
201607,서울특별시 양천구,전기,비사업용,20,0,0,0,20
201607,서울특별시 양천구,전기,사업용,51,0,0,0,51
201607,서울특별시 양천구,하이브리드(LPG+전기),비사업용,98,0,0,0,98
201607,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201607,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,490",0,0,0,"1,490"
201607,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201607,서울특별시 양천구,휘발유,비사업용,"34,243",12,23,0,"34,278"
201607,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201607,서울특별시 양천구,휘발유(무연),비사업용,"44,429",30,38,0,"44,497"
201607,서울특별시 양천구,휘발유(무연),사업용,60,0,0,0,60
201607,서울특별시 양천구,휘발유(유연),비사업용,19,0,0,0,19
201608,서울특별시 양천구,계,계,"127,389","6,398","16,431",496,"150,714"
201608,서울특별시 양천구,CNG,비사업용,36,2,14,0,52
201608,서울특별시 양천구,CNG,사업용,9,665,0,0,674
201608,서울특별시 양천구,경유,비사업용,"32,694","4,056","12,114",101,"48,965"
201608,서울특별시 양천구,경유,사업용,52,399,"2,372",393,"3,216"
201608,서울특별시 양천구,기타연료,비사업용,2,28,120,1,151
201608,서울특별시 양천구,기타연료,사업용,0,0,48,0,48
201608,서울특별시 양천구,엘피지,비사업용,"9,463","1,206","1,439",1,"12,109"
201608,서울특별시 양천구,엘피지,사업용,"4,688",0,265,0,"4,953"
201608,서울특별시 양천구,전기,비사업용,22,0,0,0,22
201608,서울특별시 양천구,전기,사업용,51,0,0,0,51
201608,서울특별시 양천구,하이브리드(LPG+전기),비사업용,99,0,0,0,99
201608,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201608,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,523",0,0,0,"1,523"
201608,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201608,서울특별시 양천구,휘발유,비사업용,"34,267",12,23,0,"34,302"
201608,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201608,서울특별시 양천구,휘발유(무연),비사업용,"44,370",30,36,0,"44,436"
201608,서울특별시 양천구,휘발유(무연),사업용,63,0,0,0,63
201608,서울특별시 양천구,휘발유(유연),비사업용,22,0,0,0,22
201609,서울특별시 양천구,계,계,"127,485","6,359","16,418",499,"150,761"
201609,서울특별시 양천구,CNG,비사업용,38,2,14,0,54
201609,서울특별시 양천구,CNG,사업용,9,656,0,0,665
201609,서울특별시 양천구,경유,비사업용,"32,853","4,049","12,126",104,"49,132"
201609,서울특별시 양천구,경유,사업용,50,395,"2,373",393,"3,211"
201609,서울특별시 양천구,기타연료,비사업용,2,30,118,1,151
201609,서울특별시 양천구,기타연료,사업용,0,0,48,0,48
201609,서울특별시 양천구,엘피지,비사업용,"9,434","1,186","1,416",1,"12,037"
201609,서울특별시 양천구,엘피지,사업용,"4,682",0,265,0,"4,947"
201609,서울특별시 양천구,전기,비사업용,22,0,0,0,22
201609,서울특별시 양천구,전기,사업용,51,0,0,0,51
201609,서울특별시 양천구,하이브리드(LPG+전기),비사업용,100,0,0,0,100
201609,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201609,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,572",0,0,0,"1,572"
201609,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201609,서울특별시 양천구,휘발유,비사업용,"34,300",12,24,0,"34,336"
201609,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201609,서울특별시 양천구,휘발유(무연),비사업용,"44,258",29,34,0,"44,321"
201609,서울특별시 양천구,휘발유(무연),사업용,63,0,0,0,63
201609,서울특별시 양천구,휘발유(유연),비사업용,23,0,0,0,23
201610,서울특별시 양천구,계,계,"127,556","6,353","16,360",500,"150,769"
201610,서울특별시 양천구,CNG,비사업용,38,2,14,0,54
201610,서울특별시 양천구,CNG,사업용,9,656,0,0,665
201610,서울특별시 양천구,경유,비사업용,"33,120","4,058","12,075",104,"49,357"
201610,서울특별시 양천구,경유,사업용,53,394,"2,372",394,"3,213"
201610,서울특별시 양천구,기타연료,비사업용,2,29,116,1,148
201610,서울특별시 양천구,기타연료,사업용,0,0,48,0,48
201610,서울특별시 양천구,엘피지,비사업용,"9,409","1,173","1,414",1,"11,997"
201610,서울특별시 양천구,엘피지,사업용,"4,665",0,262,0,"4,927"
201610,서울특별시 양천구,전기,비사업용,22,0,0,0,22
201610,서울특별시 양천구,전기,사업용,51,0,0,0,51
201610,서울특별시 양천구,하이브리드(LPG+전기),비사업용,98,0,0,0,98
201610,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201610,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,611",0,0,0,"1,611"
201610,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201610,서울특별시 양천구,휘발유,비사업용,"34,269",12,25,0,"34,306"
201610,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201610,서울특별시 양천구,휘발유(무연),비사업용,"44,094",29,34,0,"44,157"
201610,서울특별시 양천구,휘발유(무연),사업용,63,0,0,0,63
201610,서울특별시 양천구,휘발유(유연),비사업용,24,0,0,0,24
201611,서울특별시 양천구,계,계,"127,455","6,294","16,358",507,"150,614"
201611,서울특별시 양천구,CNG,비사업용,36,2,14,0,52
201611,서울특별시 양천구,CNG,사업용,8,656,0,0,664
201611,서울특별시 양천구,경유,비사업용,"33,173","4,037","12,074",105,"49,389"
201611,서울특별시 양천구,경유,사업용,64,392,"2,390",400,"3,246"
201611,서울특별시 양천구,기타연료,비사업용,2,29,115,1,147
201611,서울특별시 양천구,기타연료,사업용,0,0,47,0,47
201611,서울특별시 양천구,엘피지,비사업용,"9,344","1,138","1,405",1,"11,888"
201611,서울특별시 양천구,엘피지,사업용,"4,694",0,257,0,"4,951"
201611,서울특별시 양천구,전기,비사업용,25,0,0,0,25
201611,서울특별시 양천구,전기,사업용,51,0,0,0,51
201611,서울특별시 양천구,하이브리드(LPG+전기),비사업용,101,0,0,0,101
201611,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201611,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,646",0,0,0,"1,646"
201611,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201611,서울특별시 양천구,휘발유,비사업용,"34,165",13,24,0,"34,202"
201611,서울특별시 양천구,휘발유,사업용,24,0,0,0,24
201611,서울특별시 양천구,휘발유(무연),비사업용,"44,011",27,32,0,"44,070"
201611,서울특별시 양천구,휘발유(무연),사업용,82,0,0,0,82
201611,서울특별시 양천구,휘발유(유연),비사업용,25,0,0,0,25
201612,서울특별시 양천구,계,계,"127,174","6,221","16,307",506,"150,208"
201612,서울특별시 양천구,CNG,비사업용,37,2,14,0,53
201612,서울특별시 양천구,CNG,사업용,8,644,0,0,652
201612,서울특별시 양천구,경유,비사업용,"33,146","4,003","12,054",103,"49,306"
201612,서울특별시 양천구,경유,사업용,63,387,"2,394",401,"3,245"
201612,서울특별시 양천구,기타연료,비사업용,2,29,115,1,147
201612,서울특별시 양천구,기타연료,사업용,0,0,47,0,47
201612,서울특별시 양천구,엘피지,비사업용,"9,246","1,116","1,368",1,"11,731"
201612,서울특별시 양천구,엘피지,사업용,"4,683",0,258,0,"4,941"
201612,서울특별시 양천구,전기,비사업용,25,0,0,0,25
201612,서울특별시 양천구,전기,사업용,51,0,0,0,51
201612,서울특별시 양천구,하이브리드(LPG+전기),비사업용,101,0,0,0,101
201612,서울특별시 양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
201612,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,692",0,0,0,"1,692"
201612,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201612,서울특별시 양천구,휘발유,비사업용,"34,096",13,24,0,"34,133"
201612,서울특별시 양천구,휘발유,사업용,22,0,0,0,22
201612,서울특별시 양천구,휘발유(무연),비사업용,"43,893",27,33,0,"43,953"
201612,서울특별시 양천구,휘발유(무연),사업용,77,0,0,0,77
201612,서울특별시 양천구,휘발유(유연),비사업용,28,0,0,0,28
201701,서울특별시 양천구,계,계,"127,666","6,172","16,271",511,"150,620"
201701,서울특별시 양천구,CNG,비사업용,36,2,14,0,52
201701,서울특별시 양천구,CNG,사업용,7,644,0,0,651
201701,서울특별시 양천구,경유,비사업용,"33,344","3,972","12,101",106,"49,523"
201701,서울특별시 양천구,경유,사업용,60,394,"2,328",402,"3,184"
201701,서울특별시 양천구,기타연료,비사업용,2,29,117,2,150
201701,서울특별시 양천구,기타연료,사업용,0,0,47,0,47
201701,서울특별시 양천구,엘피지,비사업용,"9,197","1,093","1,346",1,"11,637"
201701,서울특별시 양천구,엘피지,사업용,"4,656",0,261,0,"4,917"
201701,서울특별시 양천구,전기,비사업용,27,0,0,0,27
201701,서울특별시 양천구,전기,사업용,51,0,0,0,51
201701,서울특별시 양천구,하이브리드(LPG+전기),비사업용,97,0,0,0,97
201701,서울특별시 양천구,하이브리드(경유+전기),비사업용,1,0,0,0,1
201701,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,737",0,0,0,"1,737"
201701,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201701,서울특별시 양천구,휘발유,비사업용,"34,226",12,24,0,"34,262"
201701,서울특별시 양천구,휘발유,사업용,22,0,0,0,22
201701,서울특별시 양천구,휘발유(무연),비사업용,"44,090",26,33,0,"44,149"
201701,서울특별시 양천구,휘발유(무연),사업용,76,0,0,0,76
201701,서울특별시 양천구,휘발유(유연),비사업용,35,0,0,0,35
201702,서울특별시 양천구,계,계,"127,581","6,156","16,220",513,"150,470"
201702,서울특별시 양천구,CNG,비사업용,34,2,14,0,50
201702,서울특별시 양천구,CNG,사업용,7,644,0,0,651
201702,서울특별시 양천구,경유,비사업용,"33,420","3,966","12,070",105,"49,561"
201702,서울특별시 양천구,경유,사업용,60,393,"2,319",404,"3,176"
201702,서울특별시 양천구,기타연료,비사업용,2,32,118,3,155
201702,서울특별시 양천구,기타연료,사업용,0,0,47,0,47
201702,서울특별시 양천구,엘피지,비사업용,"9,189","1,081","1,330",1,"11,601"
201702,서울특별시 양천구,엘피지,사업용,"4,649",0,265,0,"4,914"
201702,서울특별시 양천구,전기,비사업용,29,0,0,0,29
201702,서울특별시 양천구,전기,사업용,51,0,0,0,51
201702,서울특별시 양천구,하이브리드(LPG+전기),비사업용,99,0,0,0,99
201702,서울특별시 양천구,하이브리드(경유+전기),비사업용,1,0,0,0,1
201702,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,"1,772",0,0,0,"1,772"
201702,서울특별시 양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
201702,서울특별시 양천구,휘발유,비사업용,"34,206",12,24,0,"34,242"
201702,서울특별시 양천구,휘발유,사업용,22,0,0,0,22
201702,서울특별시 양천구,휘발유(무연),비사업용,"43,923",26,33,0,"43,982"
201702,서울특별시 양천구,휘발유(무연),사업용,77,0,0,0,77
201702,서울특별시 양천구,휘발유(유연),비사업용,38,0,0,0,38
201703,서울특별시 양천구,계,계,"127,761","5,944","16,106",514,"150,325"
201703,서울특별시 양천구,CNG,비사업용,35,2,15,0,52
